-1.161975798338332534e-17;2.883150943914409606e-18;6.300305471315582967e-18;2.345692684067018100e-18;1.504738052063410069e-18;-1.464543424769295599e-17;1.605362985912057519e-18;-9.023598195418404249e-18;6.518054160071277756e-18;1.841770368247455377e-17
1.110223024625156540e-16;-6.938893903907228378e-17;-2.775557561562891351e-17;6.938893903907228378e-18;6.938893903907228378e-18;5.551115123125782702e-17;1.578598363138894456e-16;3.469446951953614189e-17;-1.578598363138894456e-16;-1.214306433183764966e-16
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-2.775557561562891351e-17;-6.938893903907228378e-18;0.000000000000000000e+00;5.551115123125782702e-17;-5.551115123125782702e-17;-8.326672684688674053e-17;0.000000000000000000e+00
-0.000000000000000000e+00;-1.110223024625156540e-16;8.153200337090993344e-17;-0.000000000000000000e+00;6.245004513516505540e-17;-2.220446049250313081e-16;6.938893903907228378e-18;-5.551115123125782702e-17;-0.000000000000000000e+00;5.551115123125782702e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-5.204170427930421283e-18;3.469446951953614189e-18;5.551115123125782702e-17;-6.938893903907228378e-18;8.326672684688674053e-17;-2.775557561562891351e-17;5.551115123125782702e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;1.110223024625156540e-16;2.775557561562891351e-17;0.000000000000000000e+00;-1.040834085586084257e-17;-0.000000000000000000e+00;-5.551115123125782702e-17;-5.551115123125782702e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-1.110223024625156540e-16;2.385244779468109755e-17;-1.110223024625156540e-16;2.081668171172168513e-17;4.163336342344337027e-17;-2.081668171172168513e-17;-6.938893903907228378e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;5.551115123125782702e-17;2.775557561562891351e-17;-1.387778780781445676e-17;-0.000000000000000000e+00;-1.110223024625156540e-16;5.551115123125782702e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;6.938893903907228378e-18;2.220446049250313081e-16;-1.387778780781445676e-17;0.000000000000000000e+00;5.551115123125782702e-17;-4.857225732735059864e-17;-2.775557561562891351e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;1.734723475976807094e-18;5.551115123125782702e-17;0.000000000000000000e+00;4.163336342344337027e-17;-1.110223024625156540e-16;-0.000000000000000000e+00;2.081668171172168513e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-1.084202172485504434e-19;1.387778780781445676e-17;-6.938893903907228378e-18;0.000000000000000000e+00;1.665334536937734811e-16;2.775557561562891351e-17;2.220446049250313081e-16
-0.000000000000000000e+00;-0.000000000000000000e+00;-6.617444900424221399e-24;2.710505431213761085e-20;0.000000000000000000e+00;-6.938893903907228378e-18;-1.110223024625156540e-16;-1.387778780781445676e-17;-0.000000000000000000e+00;-1.387778780781445676e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;6.938893903907228378e-18;-5.551115123125782702e-17;-0.000000000000000000e+00;5.551115123125782702e-17;5.551115123125782702e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-1.292469707114105742e-26;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-2.775557561562891351e-17;5.551115123125782702e-17;-1.110223024625156540e-16;-5.551115123125782702e-17
-0.000000000000000000e+00;-9.860761315262647568e-32;0.000000000000000000e+00;-6.617444900424221399e-24;0.000000000000000000e+00;2.168404344971008868e-19;3.469446951953614189e-18;5.551115123125782702e-17;1.110223024625156540e-16;0.000000000000000000e+00
-0.000000000000000000e+00;-7.703719777548943412e-34;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;6.776263578034402713e-21;-2.168404344971008868e-19;-6.938893903907228378e-18;-1.387778780781445676e-17;-2.775557561562891351e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;-9.860761315262647568e-32;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.336808689942017736e-19;-0.000000000000000000e+00;1.040834085586084257e-17
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-1.009741958682895111e-28;1.654361225106055350e-24;0.000000000000000000e+00;0.000000000000000000e+00;-1.084202172485504434e-19;2.168404344971008868e-19;-8.673617379884035472e-19
-9.984982086083671327e-03;8.157716414107651914e-02;-1.736413252470749360e-02;5.934884521258968620e-02;1.041777670888456991e-01;-9.166855299104000043e-02;-2.651679912959246099e-01;7.540541387339845525e-02;2.638885987348643103e-01;2.868727963814243082e-02
-2.263936417761847064e-02;1.718521161090123262e-01;7.860188609279551014e-03;1.902533873453854107e-01;1.334205995018178104e-01;-1.178711061814229494e-01;-1.509566076684331071e-01;-2.898764361757279369e-03;-1.569404663902320418e-01;8.121362402411533288e-02
-6.090003412612891159e-02;1.940171506997096229e-01;3.605088013599085095e-02;1.879891013118749898e-01;4.611884079180291612e-02;1.750014640046336500e-01;-2.670820931965693298e-02;-8.334205540609455898e-02;7.108530840103530202e-02;2.362548245565204985e-01
-1.014868943175625954e-01;1.785949876072877862e-01;6.271325627920190660e-02;1.162663521823320417e-01;-5.038911293815857839e-02;2.929342314287841642e-01;-9.506170982109260481e-02;3.704573283747602391e-02;5.397524407921248241e-02;-1.472640095452630582e-01
-1.256031514400233196e-01;1.502483973414948382e-01;1.246538348609406016e-01;3.052701801836543022e-02;-1.083267416544102524e-01;1.874139314002189194e-01;-1.975828725846867362e-01;6.920121188629960174e-02;-5.588526630328267963e-02;-1.644629587146599070e-01
-1.480963876615836172e-01;1.118443781235909235e-01;1.642489502956628600e-01;-1.645544742125543136e-02;-2.901887319013879071e-02;2.175120637791195730e-02;-1.572638724593816706e-01;-1.285332174612374354e-02;-9.320650286114194605e-02;1.067346724564074111e-02
-1.456050616587697411e-01;9.168871229061409389e-02;2.040294044256805162e-01;-1.954648798542794885e-02;8.866823872331956735e-02;1.987564338763958549e-02;-9.034515437679399574e-02;-8.400628403281214240e-02;-3.676166466484980661e-02;6.589353354298423115e-02
-1.315225226493731414e-01;-3.404705659058174239e-02;2.191339458089336389e-01;-1.373325097285306440e-01;1.292546105426396405e-02;1.795148943171850087e-01;2.354608139318404569e-01;3.898320002153885661e-02;-2.673726396018298868e-01;1.785880210640519161e-01
-1.197405037527070060e-01;-9.883936991188298216e-02;2.130986824883184250e-01;-1.732362420759520905e-01;-7.736148242895621134e-03;1.467302305799859652e-01;1.095060546066792539e-01;2.537330400024729454e-02;2.055173590347024459e-01;-6.680545039859968337e-02
-1.075777778441798921e-01;-1.412413668710617576e-01;1.999448832479122640e-01;-1.050470031234468221e-01;3.497799491764815721e-02;-5.156138113526508027e-02;-5.556751868721279686e-02;1.784819451343030439e-01;7.870656529518353650e-02;-1.397575416167593509e-01
-1.012889845238331976e-01;-1.619793913046218836e-01;1.697698079807378746e-01;-3.678577213729345569e-02;1.164835079475908114e-01;-1.260404955366092594e-01;-1.076297497026358352e-01;1.495088098981005309e-01;-2.931315529172340978e-02;-7.529190828512792588e-02
-9.671888015219692880e-02;-1.739164204663359858e-01;1.091298058290450373e-01;7.178271907219674342e-02;1.935791739460799299e-01;-8.507785112626270463e-02;-5.709196231169647029e-02;-1.395988174651040768e-02;5.559066836844976656e-02;5.004325001616526103e-02
-9.766138286294998028e-02;-1.782445742918628562e-01;5.432143931453672914e-02;1.233972172878047419e-01;2.041962591817691186e-01;-2.592290915818508401e-02;-2.124112987797670098e-03;3.785371059684407985e-02;4.516212533918041727e-02;8.362922560751689938e-02
-1.011472292279466390e-01;-1.733108390692120193e-01;1.702100256621941589e-03;1.575982791597133059e-01;1.333614759959357021e-01;-8.441781301764716278e-03;5.328503326233786919e-02;9.709069502921353900e-02;1.041320502237812334e-01;3.398986558334186198e-02
-1.023507189591508354e-01;-1.625415057116601503e-01;-2.782729197281867684e-02;1.710525546626579796e-01;6.332129029164540457e-02;1.413169917544851092e-02;3.172038119165310893e-02;1.520439472460068386e-01;8.783982129764385249e-02;-1.152862355336619488e-02
-1.060082887936449891e-01;-1.513181089002061108e-01;-7.874367110227276090e-02;1.549647425713521209e-01;-3.604079728014612793e-02;9.549430195802448285e-03;-3.251707291764230345e-02;1.694032289226908572e-01;4.384497243738728206e-02;-9.272747402774804415e-03
