-5.096582802319684902e+02;5.611525058936514654e+01;5.910920374009170786e+01;1.028675662955883574e+01;3.762528369656754190e+00;-2.663256992999126993e+01;2.527262365299799196e+00;-8.672789731947123215e+00;5.553465687291977204e+00;1.062321382550743820e+01
-5.096582802319697407e+02;5.611525058936538812e+01;5.910920374009198497e+01;1.028675662955890324e+01;3.762528369656766625e+00;-2.663256992999149375e+01;2.527262365299835167e+00;-8.672789731947155190e+00;5.553465687291962105e+00;1.062321382550750215e+01
-5.096582802319682628e+02;5.611525058936471311e+01;5.910920374009221945e+01;1.028675662955875225e+01;3.762528369656746641e+00;-2.663256992999112782e+01;2.527262365299768998e+00;-8.672789731947082359e+00;5.553465687291947006e+00;1.062321382550738846e+01
-5.096582802319683196e+02;5.611525058936375387e+01;5.910920374009199918e+01;1.028675662955890324e+01;3.762528369656775062e+00;-2.663256992999105677e+01;2.527262365299776103e+00;-8.672789731947117886e+00;5.553465687291955000e+00;1.062321382550732096e+01
-5.096582802319682628e+02;5.611525058936518917e+01;5.910920374009166522e+01;1.028675662955882864e+01;3.762528369656739535e+00;-2.663256992999105677e+01;2.527262365299844049e+00;-8.672789731947064595e+00;5.553465687291996744e+00;1.062321382550747018e+01
-5.096582802319683196e+02;5.611525058936508259e+01;5.910920374009180023e+01;1.028675662955882864e+01;3.762528369656782168e+00;-2.663256992999127348e+01;2.527262365299815627e+00;-8.672789731947082359e+00;5.553465687292046482e+00;1.062321382550736182e+01
-5.096582802319683196e+02;5.611525058936509680e+01;5.910920374009177181e+01;1.028675662955882864e+01;3.762528369656824800e+00;-2.663256992999120243e+01;2.527262365299772995e+00;-8.672789731947135650e+00;5.553465687291913255e+00;1.062321382550736182e+01
-5.096582802319683196e+02;5.611525058936509680e+01;5.910920374009176470e+01;1.028675662955880910e+01;3.762528369656653826e+00;-2.663256992999128059e+01;2.527262365299877800e+00;-8.672789731947258218e+00;5.553465687291913255e+00;1.062321382550742221e+01
-5.096582802319684333e+02;5.611525058936508970e+01;5.910920374009177891e+01;1.028675662955882331e+01;3.762528369656767957e+00;-2.663256992999120243e+01;2.527262365299826730e+00;-8.672789731947135650e+00;5.553465687291979869e+00;1.062321382550749860e+01
-5.096582802319683765e+02;5.611525058936508970e+01;5.910920374009177181e+01;1.028675662955882153e+01;3.762528369656682248e+00;-2.663256992999124861e+01;2.527262365299877800e+00;-8.672789731947329273e+00;5.553465687291896380e+00;1.062321382550733340e+01
-5.096582802319683765e+02;5.611525058936508970e+01;5.910920374009177891e+01;1.028675662955882153e+01;3.762528369656739535e+00;-2.663256992999126993e+01;2.527262365299606017e+00;-8.672789731947082359e+00;5.553465687292046482e+00;1.062321382550749860e+01
-5.096582802319683765e+02;5.611525058936508970e+01;5.910920374009177181e+01;1.028675662955882153e+01;3.762528369656743088e+00;-2.663256992999127348e+01;2.527262365299968394e+00;-8.672789731947100123e+00;5.553465687291996744e+00;1.062321382550744353e+01
-5.096582802319683765e+02;5.611525058936508259e+01;5.910920374009177181e+01;1.028675662955882153e+01;3.762528369656756411e+00;-2.663256992999126638e+01;2.527262365299741909e+00;-8.672789731947224467e+00;5.553465687291780029e+00;1.062321382550747728e+01
-5.096582802319683765e+02;5.611525058936508970e+01;5.910920374009177181e+01;1.028675662955882153e+01;3.762528369656755522e+00;-2.663256992999126282e+01;2.527262365299804081e+00;-8.672789731947117886e+00;5.553465687291979869e+00;1.062321382550749860e+01
-5.096582802319683765e+02;5.611525058936508259e+01;5.910920374009177181e+01;1.028675662955882153e+01;3.762528369656755522e+00;-2.663256992999126282e+01;2.527262365299803637e+00;-8.672789731947109004e+00;5.553465687291930131e+00;1.062321382550744353e+01
-5.096582802319683765e+02;5.611525058936508259e+01;5.910920374009177181e+01;1.028675662955882153e+01;3.762528369656755522e+00;-2.663256992999126282e+01;2.527262365299803637e+00;-8.672789731947124992e+00;5.553465687291959441e+00;1.062321382550744708e+01
